"date_value","dispoType","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2017-02-28,"Dismissed/Withdrawn/Etc",0,0,1,2,0,9,1,0,0,0,0,1,0,0,7,8,9,24
2017-02-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,1,0,9
2017-02-28,"Guilty",0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,4,0,7
2017-02-28,"Guilty Plea/Nolo",4,6,1,2,2,5,2,4,0,0,1,6,3,2,7,22,2,21
2017-02-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2017-02-28,"Total",4,6,2,4,2,15,3,4,0,0,1,11,4,2,36,35,12,64
2017-03-01,"Dismissed/Withdrawn/Etc",0,0,2,3,5,4,0,0,0,0,0,0,0,0,1,5,5,15
2017-03-01,"Diversion",0,0,0,0,0,1,2,1,0,0,0,1,2,0,11,2,0,7
2017-03-01,"Guilty",0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2,3,7
2017-03-01,"Guilty Plea/Nolo",0,1,0,2,1,0,3,0,0,0,0,5,2,6,4,20,7,15
2017-03-01,"Not Guilty/Acquittal",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3
2017-03-01,"Total",0,1,3,5,7,7,5,1,0,0,0,6,5,6,21,30,17,47
2017-03-02,"Dismissed/Withdrawn/Etc",0,0,0,2,3,7,1,0,0,0,0,4,1,0,4,1,0,10
2017-03-02,"Diversion",0,0,0,0,0,0,0,0,0,0,2,7,2,0,3,1,14,5
2017-03-02,"Guilty",2,0,0,1,1,3,0,0,0,0,0,0,0,0,3,1,1,5
2017-03-02,"Guilty Plea/Nolo",0,0,1,0,3,4,2,3,0,0,2,3,0,0,1,5,2,5
2017-03-02,"Not Guilty/Acquittal",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2017-03-02,"Total",3,0,1,3,7,15,3,3,0,0,4,14,3,0,11,8,18,27
2017-03-03,"Dismissed/Withdrawn/Etc",1,0,0,6,1,6,2,0,0,0,0,4,0,0,3,3,0,17
2017-03-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,8,3
2017-03-03,"Guilty",0,0,0,0,2,3,0,0,0,0,3,5,0,0,6,1,4,7
2017-03-03,"Guilty Plea/Nolo",0,0,0,2,2,2,1,18,0,0,0,1,1,0,2,5,5,13
2017-03-03,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2017-03-03,"Total",1,0,0,9,5,11,3,18,0,0,3,10,1,0,17,11,17,41
2017-03-04,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-04,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2
2017-03-04,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-04,"Total",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2
2017-03-06,"Dismissed/Withdrawn/Etc",0,1,1,0,1,6,4,5,0,0,2,0,1,1,6,4,4,27
2017-03-06,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,5
2017-03-06,"Guilty",2,0,1,0,4,1,1,0,0,0,0,2,1,0,6,9,1,17
2017-03-06,"Guilty Plea/Nolo",1,0,3,1,0,2,1,0,0,0,79,3,0,6,3,13,5,16
2017-03-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2017-03-06,"Total",3,1,5,1,5,9,6,5,0,0,81,9,3,7,16,28,11,67
2017-03-07,"Dismissed/Withdrawn/Etc",0,0,0,4,1,2,2,1,0,0,1,2,1,1,5,5,5,16
2017-03-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,6
2017-03-07,"Guilty",0,0,0,0,2,0,0,0,0,0,0,1,0,0,6,3,1,3
2017-03-07,"Guilty Plea/Nolo",0,0,4,2,2,1,2,1,0,0,0,6,1,1,2,8,1,8
2017-03-07,"Not Guilty/Acquittal",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2
2017-03-07,"Total",0,0,4,6,6,4,4,2,0,0,1,13,2,2,18,17,9,35
2017-03-08,"Dismissed/Withdrawn/Etc",0,0,1,0,1,2,0,0,0,1,0,1,0,1,3,9,4,13
2017-03-08,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,5,0,5
2017-03-08,"Guilty",0,2,1,1,0,1,0,0,0,0,0,2,2,0,8,3,1,10
2017-03-08,"Guilty Plea/Nolo",0,0,2,0,1,3,0,2,0,0,0,2,2,2,3,19,4,5
2017-03-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2017-03-08,"Total",0,2,4,1,2,7,0,2,0,1,0,5,4,3,27,38,10,35
2017-03-09,"Dismissed/Withdrawn/Etc",0,3,3,9,1,8,2,1,0,1,2,4,3,2,4,1,4,28
2017-03-09,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7
2017-03-09,"Guilty",0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,3
2017-03-09,"Guilty Plea/Nolo",2,0,0,3,2,2,1,1,0,0,1,5,2,0,1,13,1,6
2017-03-09,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2017-03-09,"Total",2,4,3,12,3,11,3,2,0,1,3,9,6,2,9,16,16,45
2017-03-10,"Dismissed/Withdrawn/Etc",0,0,0,7,0,13,2,0,0,2,0,6,0,1,12,15,3,50
2017-03-10,"Diversion",0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,8,4
2017-03-10,"Guilty",0,2,0,0,0,2,0,0,0,0,0,2,1,0,6,5,0,7
2017-03-10,"Guilty Plea/Nolo",1,0,2,0,0,1,2,0,0,0,0,2,2,0,6,6,6,12
2017-03-10,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,3
2017-03-10,"Total",1,2,2,7,0,17,4,0,0,2,1,10,3,1,28,29,19,76
2017-03-11,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-11,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2017-03-11,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-11,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-11,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2017-03-13,"Dismissed/Withdrawn/Etc",0,0,4,4,3,4,2,0,1,0,0,4,2,1,1,0,5,8
2017-03-13,"Diversion",0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,6
2017-03-13,"Guilty",0,0,0,0,1,0,0,0,0,0,0,1,1,0,9,2,4,0
2017-03-13,"Guilty Plea/Nolo",2,0,0,2,3,4,1,1,0,0,0,0,0,1,3,7,6,15
2017-03-13,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2017-03-13,"Total",2,0,4,7,7,8,3,1,1,0,0,8,4,2,17,12,15,30
2017-03-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-14,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-14,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-14,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-15,"Dismissed/Withdrawn/Etc",0,0,0,2,1,9,0,0,0,0,0,1,2,1,5,9,4,8
2017-03-15,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,1,0,7
2017-03-15,"Guilty",0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,5
2017-03-15,"Guilty Plea/Nolo",0,0,1,1,1,0,0,0,0,0,0,3,0,0,3,6,4,7
2017-03-15,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-15,"Total",0,0,1,3,3,9,0,0,0,0,1,5,4,1,22,17,9,28
2017-03-16,"Dismissed/Withdrawn/Etc",0,0,5,1,0,8,1,0,0,0,0,4,0,2,3,6,2,23
2017-03-16,"Diversion",0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,1,6,2
2017-03-16,"Guilty",0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,0,0,6
2017-03-16,"Guilty Plea/Nolo",0,0,0,0,0,2,0,0,0,0,1,14,0,0,0,5,2,12
2017-03-16,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2
2017-03-16,"Total",0,0,6,1,1,11,2,0,0,0,2,25,2,3,5,12,11,45
2017-03-17,"Dismissed/Withdrawn/Etc",0,0,0,4,0,7,0,20,0,0,1,5,1,3,5,5,9,9
2017-03-17,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1
2017-03-17,"Guilty",0,2,0,2,2,2,1,0,0,0,0,0,1,0,2,5,1,3
2017-03-17,"Guilty Plea/Nolo",0,0,4,0,0,5,0,0,0,0,5,1,1,0,5,11,10,9
2017-03-17,"Not Guilty/Acquittal",0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,4
2017-03-17,"Total",0,2,5,6,4,15,1,20,0,0,6,7,3,3,13,21,27,26
2017-03-18,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-18,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1
2017-03-18,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-18,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-18,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-18,"Total",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1
2017-03-20,"Dismissed/Withdrawn/Etc",1,0,2,1,2,9,1,0,0,0,1,5,2,0,7,3,6,14
2017-03-20,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,8,0,4
2017-03-20,"Guilty",1,0,0,0,2,3,0,1,0,0,1,1,0,1,8,2,7,6
2017-03-20,"Guilty Plea/Nolo",1,1,6,2,0,4,1,1,0,0,0,2,0,6,4,10,5,19
2017-03-20,"Not Guilty/Acquittal",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,2
2017-03-20,"Total",3,1,8,3,7,17,2,2,0,0,2,9,2,7,25,23,21,45
2017-03-21,"Dismissed/Withdrawn/Etc",0,0,0,0,0,4,0,0,0,0,4,2,2,0,1,6,4,23
2017-03-21,"Diversion",0,0,0,0,0,1,0,0,0,0,0,2,1,1,7,0,0,7
2017-03-21,"Guilty",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2
2017-03-21,"Guilty Plea/Nolo",1,1,0,0,7,4,2,0,0,0,1,5,3,1,8,23,2,6
2017-03-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
2017-03-21,"Total",2,1,0,0,7,9,2,0,0,0,5,9,6,2,21,38,7,39
2017-03-22,"Dismissed/Withdrawn/Etc",0,0,0,3,3,8,0,0,0,0,2,2,1,0,4,9,3,18
2017-03-22,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,1,0,4
2017-03-22,"Guilty",0,0,0,0,1,0,0,0,0,0,1,8,0,1,6,4,1,2
2017-03-22,"Guilty Plea/Nolo",0,0,0,1,3,0,3,1,0,0,0,5,0,1,7,7,8,23
2017-03-22,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0
2017-03-22,"Total",0,0,0,5,7,8,3,1,0,0,3,16,1,5,29,22,13,47
2017-03-23,"Dismissed/Withdrawn/Etc",0,1,2,2,0,8,2,0,0,0,1,7,2,1,1,8,0,28
2017-03-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3
2017-03-23,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,4
2017-03-23,"Guilty Plea/Nolo",0,0,5,1,1,6,1,3,0,0,0,4,0,2,6,12,2,11
2017-03-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2017-03-23,"Total",0,1,7,3,1,14,3,3,0,0,1,11,3,3,18,24,4,49
2017-03-24,"Dismissed/Withdrawn/Etc",0,0,3,3,0,8,6,0,0,0,0,4,1,2,2,4,5,11
2017-03-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4
2017-03-24,"Guilty",0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,1,6,10
2017-03-24,"Guilty Plea/Nolo",0,0,0,0,0,4,1,0,0,0,0,1,2,0,2,10,3,13
2017-03-24,"Not Guilty/Acquittal",0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,1,0
2017-03-24,"Total",0,0,3,4,1,19,7,0,0,0,0,5,3,4,10,15,21,38
2017-03-25,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,32
2017-03-25,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,32
2017-03-27,"Dismissed/Withdrawn/Etc",0,0,1,1,1,11,0,0,0,0,2,8,3,1,1,4,7,21
2017-03-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,4
2017-03-27,"Guilty",2,0,0,2,1,2,2,0,0,0,0,1,0,0,7,4,4,5
2017-03-27,"Guilty Plea/Nolo",0,1,1,2,6,4,1,3,0,0,1,1,3,2,5,8,1,10
2017-03-27,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2
2017-03-27,"Total",2,1,2,5,8,18,3,3,0,0,3,12,6,3,15,17,15,42
2017-03-28,"Dismissed/Withdrawn/Etc",0,0,0,0,3,2,1,0,0,0,1,5,0,0,0,4,5,19
2017-03-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,2,0,9
2017-03-28,"Guilty",0,0,0,0,0,1,1,0,0,0,0,3,3,0,6,4,4,6
2017-03-28,"Guilty Plea/Nolo",0,0,0,2,4,6,0,0,0,0,0,3,1,1,3,10,4,13
2017-03-28,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5
2017-03-28,"Total",0,0,0,2,8,9,2,0,0,0,1,15,6,1,13,20,16,52
2017-03-29,"Dismissed/Withdrawn/Etc",0,0,0,1,2,2,0,0,0,0,0,4,0,1,4,21,6,18
2017-03-29,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6,0,9
2017-03-29,"Guilty",1,0,0,0,2,3,0,0,0,0,0,2,0,0,5,5,0,5
2017-03-29,"Guilty Plea/Nolo",0,0,2,3,3,3,2,0,0,0,0,2,0,0,4,16,7,11
2017-03-29,"Not Guilty/Acquittal",0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,5,2
2017-03-29,"Total",1,0,3,4,9,10,2,0,0,0,0,8,1,1,25,48,18,45
2017-03-30,"Dismissed/Withdrawn/Etc",0,2,4,2,0,6,2,0,0,0,0,4,0,1,0,2,9,21
2017-03-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,4,3
2017-03-30,"Guilty",0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,4
2017-03-30,"Guilty Plea/Nolo",1,0,1,3,3,1,3,0,0,0,8,5,1,0,4,9,8,3
2017-03-30,"Not Guilty/Acquittal",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2017-03-30,"Total",1,4,5,6,4,7,5,0,0,0,8,12,3,1,7,16,25,33
2017-03-31,"Dismissed/Withdrawn/Etc",0,0,2,1,2,9,1,0,0,0,0,5,1,0,3,1,8,11
2017-03-31,"Diversion",0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,12,4
2017-03-31,"Guilty",0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,8,1,7
2017-03-31,"Guilty Plea/Nolo",0,0,0,0,1,2,2,0,0,0,0,1,0,1,5,5,7,9
2017-03-31,"Not Guilty/Acquittal",0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2,5,1
2017-03-31,"Total",0,0,2,2,4,16,3,0,0,0,1,7,1,1,16,16,33,32
2017-04-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
2017-04-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,"Total",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
2017-04-03,"Dismissed/Withdrawn/Etc",0,0,3,4,1,11,2,0,0,0,0,1,0,2,0,1,1,18
2017-04-03,"Diversion",0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,0,4
2017-04-03,"Guilty",0,4,0,0,1,1,0,0,0,0,0,3,1,0,8,3,4,7
2017-04-03,"Guilty Plea/Nolo",0,0,7,3,0,2,5,0,0,1,1,2,0,2,1,16,7,13
2017-04-03,"Not Guilty/Acquittal",0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1
2017-04-03,"Total",0,4,10,7,2,18,7,0,1,1,1,6,2,4,16,25,13,43
2017-04-04,"Dismissed/Withdrawn/Etc",0,0,2,2,0,3,0,1,0,0,0,9,0,1,0,1,3,17
2017-04-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,3,0,19
2017-04-04,"Guilty",2,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,4
2017-04-04,"Guilty Plea/Nolo",0,0,0,0,5,1,0,0,0,0,1,0,0,1,3,12,0,15
2017-04-04,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1
2017-04-04,"Total",2,1,2,2,6,4,0,1,0,0,1,11,1,3,17,21,5,56
2017-04-05,"Dismissed/Withdrawn/Etc",0,1,0,1,0,2,2,0,0,0,4,0,0,0,4,3,2,39
2017-04-05,"Diversion",0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,2,0,7
2017-04-05,"Guilty",0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,4,6,1
2017-04-05,"Guilty Plea/Nolo",0,0,2,6,1,3,2,1,0,0,0,1,2,1,2,9,5,21
2017-04-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2017-04-05,"Total",0,1,2,9,1,6,4,1,0,0,4,3,3,1,18,19,13,69
2017-04-06,"Dismissed/Withdrawn/Etc",0,0,0,1,4,12,0,1,0,0,0,2,0,1,3,3,4,27
2017-04-06,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,4,1,3
2017-04-06,"Guilty",0,1,1,0,0,0,1,0,0,0,0,3,0,0,3,1,2,4
2017-04-06,"Guilty Plea/Nolo",1,0,1,2,3,3,1,1,0,0,0,4,3,0,2,7,2,8
2017-04-06,"Not Guilty/Acquittal",0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,2
2017-04-06,"Total",1,1,2,3,7,17,3,2,0,0,0,10,3,1,19,15,12,44
2017-04-07,"Dismissed/Withdrawn/Etc",0,0,0,7,2,9,1,0,0,0,1,8,1,0,3,2,4,16
2017-04-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,15,6
2017-04-07,"Guilty",1,0,1,6,1,3,0,0,0,0,0,3,0,1,2,4,1,5
2017-04-07,"Guilty Plea/Nolo",1,0,1,3,1,1,3,0,0,0,0,0,1,0,4,8,5,12
2017-04-07,"Not Guilty/Acquittal",0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,3,1
2017-04-07,"Total",2,0,2,17,5,16,4,0,0,0,1,11,2,1,17,17,28,40
2017-04-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-08,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017-04-08,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-08,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-08,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017-04-10,"Dismissed/Withdrawn/Etc",0,1,0,3,0,6,0,0,0,1,2,11,0,2,3,5,4,19
2017-04-10,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,2
2017-04-10,"Guilty",0,2,0,0,2,1,0,0,0,0,2,2,0,2,10,4,1,5
2017-04-10,"Guilty Plea/Nolo",0,0,2,1,3,1,1,0,0,0,1,4,0,1,2,15,5,8
2017-04-10,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,2
2017-04-10,"Total",0,3,2,4,5,10,1,0,0,1,5,20,0,5,23,24,12,36
2017-04-11,"Dismissed/Withdrawn/Etc",0,0,1,1,0,2,1,0,0,0,0,4,0,0,2,1,1,25
2017-04-11,"Diversion",0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,0,7
2017-04-11,"Guilty",0,0,1,0,0,1,0,0,0,0,0,2,0,1,7,5,3,6
2017-04-11,"Guilty Plea/Nolo",0,0,0,0,6,1,1,0,0,0,0,2,1,0,1,17,0,12
2017-04-11,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2017-04-11,"Total",0,0,2,1,6,5,2,0,0,0,0,11,2,1,12,25,5,54
2017-04-12,"Dismissed/Withdrawn/Etc",0,0,1,1,0,4,0,1,0,0,0,0,1,2,5,7,0,22
2017-04-12,"Diversion",0,0,0,0,0,0,0,0,0,0,1,1,1,0,8,2,0,6
2017-04-12,"Guilty",0,0,0,1,8,2,0,0,0,0,0,0,1,0,4,12,2,5
2017-04-12,"Guilty Plea/Nolo",1,0,2,5,8,2,4,0,0,0,1,2,0,2,3,14,2,13
2017-04-12,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,3
2017-04-12,"Total",1,0,3,7,17,8,4,1,0,0,2,3,4,4,20,37,4,49
2017-04-13,"Dismissed/Withdrawn/Etc",0,0,0,5,3,12,1,1,0,0,0,1,0,4,5,4,0,17
2017-04-13,"Diversion",0,0,0,1,0,0,0,0,0,0,0,4,1,0,2,1,0,2
2017-04-13,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,7
2017-04-13,"Guilty Plea/Nolo",1,0,5,2,0,6,0,0,0,0,1,4,0,1,1,13,2,8
2017-04-13,"Not Guilty/Acquittal",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-13,"Total",1,1,6,9,4,19,1,1,0,0,1,9,1,5,11,18,2,34
2017-04-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-14,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2017-04-14,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-14,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2017-04-15,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-15,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2017-04-15,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-15,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-15,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2017-04-17,"Dismissed/Withdrawn/Etc",0,0,0,2,2,8,2,0,0,0,2,4,2,1,3,2,2,16
2017-04-17,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,3
2017-04-17,"Guilty",0,0,1,0,0,1,0,0,0,0,1,0,1,1,9,5,6,10
2017-04-17,"Guilty Plea/Nolo",0,1,9,2,1,1,25,0,0,0,1,3,0,0,1,6,5,10
2017-04-17,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,3,0
2017-04-17,"Total",0,1,10,4,3,12,27,0,0,0,4,9,7,2,17,13,16,39
2017-04-18,"Dismissed/Withdrawn/Etc",0,0,0,1,2,4,0,1,0,1,1,3,2,1,3,6,2,17
2017-04-18,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6
2017-04-18,"Guilty",2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1
2017-04-18,"Guilty Plea/Nolo",0,1,3,0,1,3,0,1,0,0,1,0,1,0,3,14,2,14
2017-04-18,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
2017-04-18,"Total",2,1,4,1,3,8,0,2,0,1,2,3,3,1,13,29,7,41
2017-04-19,"Dismissed/Withdrawn/Etc",0,0,3,3,2,1,0,0,0,0,0,5,1,0,6,3,8,18
